turn 1: upper: THROW symbol p to (4, -4)
turn 1: lower: THROW symbol r to (-4, 1)
turn 24: upper: SLIDE from (2, -2) to (1, -1)
turn 24: lower: SWING from (1, -1) to (-1, 1)
turn 25: upper: SLIDE from (1, -1) to (2, -1)
turn 25: lower: SLIDE from (-1, 1) to (-2, 2)
turn 26: upper: SLIDE from (2, -1) to (1, 0)
turn 26: lower: SLIDE from (-2, 2) to (-3, 3)
turn 27: upper: SLIDE from (1, 0) to (1, 1)
turn 27: lower: SLIDE from (0, 0) to (0, 1)
turn 28: upper: SLIDE from (1, 1) to (1, 2)
turn 28: lower: SLIDE from (0, 1) to (0, 2)
turn 29: upper: SLIDE from (1, 2) to (0, 3)
turn 29: lower: SLIDE from (-3, 3) to (-4, 3)
turn 30: upper: SLIDE from (0, 3) to (-1, 4)
turn 30: lower: SLIDE from (-4, 3) to (-4, 2)
turn 31: upper: SLIDE from (-1, 4) to (-2, 4)
turn 31: lower: SLIDE from (-4, 2) to (-4, 1)
turn 32: upper: SLIDE from (-2, 4) to (-2, 3)
turn 32: lower: SLIDE from (0, 2) to (-1, 3)
turn 33: upper: SLIDE from (-2, 3) to (-3, 4)
turn 33: lower: SLIDE from (-4, 1) to (-4, 0)
turn 34: upper: SLIDE from (-3, 4) to (-3, 3)
turn 34: lower: SLIDE from (-1, 3) to (-2, 3)
turn 35: upper: SLIDE from (-3, 3) to (-4, 3)
turn 35: lower: SLIDE from (-2, 3) to (-3, 3)
turn 36: upper: SLIDE from (-4, 3) to (-4, 2)
turn 36: lower: SLIDE from (-3, 3) to (-4, 4)
turn 37: upper: SLIDE from (-4, 2) to (-3, 2)
turn 37: lower: SLIDE from (-4, 4) to (-4, 3)
turn 38: upper: SLIDE from (-3, 2) to (-3, 1)
turn 38: lower: SLIDE from (-4, 3) to (-3, 2)
turn 39: upper: SLIDE from (-3, 1) to (-4, 1)
turn 39: lower: SLIDE from (-3, 2) to (-3, 1)
turn 40: upper: SLIDE from (-4, 1) to (-4, 0)
turn 40: lower: SLIDE from (-4, 0) to (-3, -1)
turn 41: upper: SLIDE from (-4, 0) to (-3, 0)
turn 41: lower: SLIDE from (-3, -1) to (-2, -2)
turn 42: upper: SLIDE from (-3, 0) to (-3, -1)
turn 42: lower: SLIDE from (-2, -2) to (-1, -3)
turn 43: upper: SLIDE from (-3, -1) to (-2, -2)
turn 43: lower: SLIDE from (-1, -3) to (0, -4)
turn 44: upper: SLIDE from (-2, -2) to (-1, -3)
turn 44: lower: SLIDE from (-3, 1) to (-3, 0)
turn 45: upper: SLIDE from (-1, -3) to (0, -4)
turn 45: lower: SLIDE from (0, -4) to (1, -4)
turn 46: upper: SLIDE from (0, -4) to (1, -4)
turn 46: lower: SLIDE from (1, -4) to (2, -4)
turn 47: upper: SLIDE from (1, -4) to (2, -4)
turn 47: lower: SLIDE from (2, -4) to (3, -4)
turn 48: upper: SLIDE from (2, -4) to (2, -3)
turn 48: lower: SLIDE from (3, -4) to (4, -4)
turn 49: upper: SLIDE from (2, -3) to (3, -3)
turn 49: lower: SLIDE from (-3, 0) to (-2, -1)
turn 50: upper: SLIDE from (3, -3) to (4, -3)
turn 50: lower: SLIDE from (4, -4) to (3, -3)
turn 51: upper: SLIDE from (4, -3) to (3, -3)
turn 51: lower: SLIDE from (3, -3) to (2, -3)
turn 52: upper: SLIDE from (3, -3) to (2, -3)
turn 52: lower: SLIDE from (2, -3) to (1, -3)
turn 53: upper: SLIDE from (2, -3) to (1, -3)
turn 53: lower: SLIDE from (1, -3) to (0, -3)
turn 54: upper: SLIDE from (1, -3) to (0, -3)
turn 54: lower: SLIDE from (0, -3) to (-1, -3)
turn 55: upper: SLIDE from (0, -3) to (-1, -3)
turn 55: lower: SLIDE from (-1, -3) to (-2, -2)
turn 56: upper: SLIDE from (-1, -3) to (-1, -2)
turn 56: lower: SWING from (-2, -2) to (-3, 0)
turn 57: upper: SLIDE from (-1, -2) to (-1, -3)
turn 57: lower: SLIDE from (-3, 0) to (-4, 1)
turn 58: upper: SLIDE from (-1, -3) to (0, -3)
turn 58: lower: SLIDE from (-4, 1) to (-4, 2)
turn 59: upper: SLIDE from (0, -3) to (0, -2)
turn 59: lower: SLIDE from (-2, -1) to (-1, -2)
turn 60: upper: SLIDE from (0, -2) to (0, -1)
turn 60: lower: SLIDE from (-1, -2) to (0, -2)
turn 61: upper: SLIDE from (0, -1) to (-1, 0)
turn 61: lower: SLIDE from (0, -2) to (0, -1)
turn 62: upper: SLIDE from (-1, 0) to (-2, 1)
turn 62: lower: SLIDE from (0, -1) to (-1, 0)
turn 63: upper: SLIDE from (-2, 1) to (-3, 2)
turn 63: lower: SLIDE from (-1, 0) to (-2, 1)
turn 64: upper: SLIDE from (-3, 2) to (-4, 2)
turn 64: lower: SLIDE from (-4, 2) to (-4, 1)
turn 65: upper: SLIDE from (-4, 2) to (-4, 1)
turn 65: lower: SLIDE from (-4, 1) to (-4, 0)
turn 66: upper: SLIDE from (-4, 1) to (-3, 0)
turn 66: lower: SLIDE from (-4, 0) to (-3, -1)
turn 67: upper: SLIDE from (-3, 0) to (-3, -1)
turn 67: lower: SLIDE from (-3, -1) to (-2, -2)
turn 68: upper: SLIDE from (-3, -1) to (-2, -2)
turn 68: lower: SLIDE from (-2, -2) to (-1, -3)
turn 69: upper: SLIDE from (-2, -2) to (-1, -3)
turn 69: lower: SLIDE from (-1, -3) to (0, -4)
turn 70: upper: SLIDE from (-1, -3) to (0, -4)
turn 70: lower: SLIDE from (0, -4) to (1, -4)
turn 71: upper: SLIDE from (0, -4) to (1, -4)
turn 71: lower: SLIDE from (1, -4) to (2, -4)
turn 72: upper: SLIDE from (1, -4) to (2, -4)
turn 72: lower: SLIDE from (2, -4) to (3, -4)
turn 73: upper: SLIDE from (2, -4) to (3, -4)
turn 73: lower: SLIDE from (3, -4) to (4, -4)
turn 74: upper: SLIDE from (3, -4) to (3, -3)
turn 74: lower: SLIDE from (4, -4) to (4, -3)
turn 75: upper: SLIDE from (3, -3) to (4, -3)
turn 75: lower: SLIDE from (4, -3) to (4, -2)
turn 76: upper: SLIDE from (4, -3) to (4, -2)
turn 76: lower: SLIDE from (4, -2) to (4, -1)
turn 77: upper: SLIDE from (4, -2) to (4, -1)
turn 77: lower: SLIDE from (4, -1) to (4, 0)
turn 78: upper: SLIDE from (4, -1) to (3, 0)
turn 78: lower: SLIDE from (4, 0) to (3, 1)
turn 79: upper: SLIDE from (3, 0) to (3, 1)
turn 79: lower: SLIDE from (3, 1) to (2, 2)
turn 80: upper: SLIDE from (3, 1) to (2, 2)
turn 80: lower: SLIDE from (2, 2) to (1, 3)
turn 81: upper: SLIDE from (2, 2) to (1, 3)
turn 81: lower: SLIDE from (1, 3) to (0, 4)
turn 82: upper: SLIDE from (1, 3) to (0, 3)
turn 82: lower: SLIDE from (0, 4) to (-1, 4)
turn 83: upper: SLIDE from (0, 3) to (-1, 4)
turn 83: lower: SLIDE from (-1, 4) to (-2, 4)
turn 84: upper: SLIDE from (-1, 4) to (-2, 4)
turn 84: lower: SWING from (-2, 4) to (-4, 4)
turn 85: upper: SLIDE from (-2, 4) to (-2, 3)
turn 85: lower: SLIDE from (-2, 1) to (-2, 2)
turn 86: upper: SLIDE from (-2, 3) to (-3, 4)
turn 86: lower: SLIDE from (-4, 4) to (-4, 3)
turn 87: upper: SLIDE from (-3, 4) to (-3, 3)
turn 87: lower: SLIDE from (-4, 3) to (-4, 2)
turn 88: upper: SLIDE from (-3, 3) to (-3, 2)
turn 88: lower: SLIDE from (-4, 2) to (-4, 1)
turn 89: upper: SLIDE from (-3, 2) to (-3, 1)
turn 89: lower: SLIDE from (-4, 1) to (-4, 0)
turn 90: upper: SLIDE from (-3, 1) to (-3, 0)
turn 90: lower: SLIDE from (-2, 2) to (-2, 1)
turn 91: upper: SLIDE from (-3, 0) to (-4, 0)
turn 91: lower: SLIDE from (-4, 0) to (-3, 0)
turn 92: upper: SLIDE from (-4, 0) to (-3, 0)
turn 92: lower: SLIDE from (-3, 0) to (-2, 0)
turn 93: upper: SLIDE from (-3, 0) to (-2, 0)
turn 93: lower: SWING from (-2, 0) to (-2, 2)
turn 94: upper: SLIDE from (-2, 0) to (-3, 0)
turn 94: lower: SLIDE from (-2, 2) to (-2, 3)
turn 95: upper: SLIDE from (-3, 0) to (-2, -1)
turn 95: lower: SLIDE from (-2, 3) to (-2, 4)
turn 96: upper: SLIDE from (-2, -1) to (-1, -1)
turn 96: lower: SLIDE from (-2, 1) to (-2, 0)
turn 97: upper: SLIDE from (-1, -1) to (0, -1)
turn 97: lower: SLIDE from (-2, 0) to (-1, -1)
turn 98: upper: SLIDE from (0, -1) to (-1, 0)
turn 98: lower: SLIDE from (-1, -1) to (-1, 0)
turn 99: upper: THROW symbol p to (4, 0)
turn 99: lower: THROW symbol r to (-2, 1)
turn 100: upper: SLIDE from (4, 0) to (3, 0)
turn 100: lower: SLIDE from (-1, 0) to (0, 0)
turn 101: upper: SLIDE from (3, 0) to (2, 0)
turn 101: lower: SLIDE from (0, 0) to (1, 0)
turn 102: upper: SLIDE from (2, 0) to (2, 1)
turn 102: lower: SLIDE from (1, 0) to (2, 0)
turn 103: upper: THROW symbol p to (2, -2)
turn 103: lower: SWING from (-2, 4) to (-3, 3)
turn 104: upper: SLIDE from (2, 1) to (3, 1)
turn 104: lower: SLIDE from (2, 0) to (2, 1)
turn 105: upper: SLIDE from (3, 1) to (4, 0)
turn 105: lower: SLIDE from (-2, 1) to (-3, 2)
turn 106: upper: SLIDE from (2, -2) to (1, -1)
turn 106: lower: SLIDE from (2, 1) to (3, 0)
turn 107: upper: SLIDE from (4, 0) to (3, 1)
turn 107: lower: SLIDE from (3, 0) to (4, 0)
turn 108: upper: SLIDE from (3, 1) to (2, 1)
turn 108: lower: SLIDE from (4, 0) to (3, 1)
turn 109: upper: SLIDE from (2, 1) to (1, 2)
turn 109: lower: SLIDE from (3, 1) to (2, 1)
turn 110: upper: SLIDE from (1, 2) to (1, 3)
turn 110: lower: SLIDE from (2, 1) to (1, 2)
turn 111: upper: SLIDE from (1, 3) to (0, 3)
turn 111: lower: SLIDE from (1, 2) to (1, 3)
turn 112: upper: SLIDE from (0, 3) to (-1, 3)
turn 112: lower: SLIDE from (1, 3) to (0, 3)
turn 113: upper: SLIDE from (-1, 3) to (-2, 3)
turn 113: lower: SLIDE from (0, 3) to (-1, 3)
turn 114: upper: SLIDE from (1, -1) to (0, 0)
turn 114: lower: SWING from (-3, 3) to (-4, 2)
turn 115: upper: SLIDE from (-2, 3) to (-2, 2)
turn 115: lower: SLIDE from (-1, 3) to (-2, 3)
turn 116: upper: SLIDE from (0, 0) to (-1, 1)
turn 116: lower: SLIDE from (-3, 2) to (-3, 3)
turn 117: upper: SWING from (-1, 1) to (-3, 3)
turn 117: lower: SWING from (-3, 3) to (-2, 4)
turn 118: upper: SLIDE from (-3, 3) to (-3, 2)
turn 118: lower: SLIDE from (-2, 3) to (-3, 3)
turn 119: upper: SLIDE from (-3, 2) to (-4, 2)
turn 119: lower: SLIDE from (-4, 2) to (-4, 1)
turn 120: upper: SLIDE from (-2, 2) to (-2, 3)
turn 120: lower: SLIDE from (-3, 3) to (-2, 2)
turn 121: upper: SLIDE from (-4, 2) to (-4, 1)
turn 121: lower: SLIDE from (-2, 4) to (-1, 4)
turn 122: upper: SLIDE from (-2, 3) to (-1, 3)
turn 122: lower: SLIDE from (-2, 2) to (-2, 3)
turn 123: upper: SLIDE from (-4, 1) to (-4, 2)
turn 123: lower: SLIDE from (-1, 4) to (0, 4)
turn 124: upper: SLIDE from (-1, 3) to (-1, 4)
turn 124: lower: THROW symbol s to (-4, 2)
turn 125: upper: SLIDE from (-1, 4) to (0, 4)
turn 125: lower: SLIDE from (0, 4) to (1, 3)
turn 126: upper: SLIDE from (0, 4) to (1, 3)
turn 126: lower: SLIDE from (1, 3) to (2, 2)
turn 127: upper: SLIDE from (1, 3) to (2, 2)
turn 127: lower: SLIDE from (2, 2) to (3, 1)
turn 128: upper: SLIDE from (2, 2) to (3, 1)
turn 128: lower: SLIDE from (3, 1) to (4, 0)
turn 129: upper: SLIDE from (3, 1) to (4, 0)
turn 129: lower: SLIDE from (4, 0) to (4, -1)
turn 130: upper: SLIDE from (4, 0) to (4, -1)
turn 130: lower: SLIDE from (4, -1) to (4, -2)
turn 131: upper: SLIDE from (4, -1) to (4, -2)
turn 131: lower: SLIDE from (4, -2) to (4, -3)
turn 132: upper: SLIDE from (4, -2) to (4, -3)
turn 132: lower: SLIDE from (4, -3) to (4, -4)
turn 133: upper: SLIDE from (4, -3) to (3, -3)
turn 133: lower: SLIDE from (4, -4) to (3, -4)
turn 134: upper: SLIDE from (3, -3) to (3, -4)
turn 134: lower: SLIDE from (3, -4) to (2, -4)
turn 135: upper: SLIDE from (3, -4) to (2, -4)
turn 135: lower: SLIDE from (2, -4) to (1, -4)
turn 136: upper: SLIDE from (2, -4) to (1, -4)
turn 136: lower: SLIDE from (1, -4) to (0, -4)
turn 137: upper: SLIDE from (1, -4) to (0, -4)
turn 137: lower: SLIDE from (0, -4) to (-1, -3)
turn 138: upper: SLIDE from (0, -4) to (-1, -3)
turn 138: lower: SLIDE from (-1, -3) to (-2, -2)
turn 139: upper: SLIDE from (-1, -3) to (-2, -2)
turn 139: lower: SLIDE from (-2, -2) to (-3, -1)
turn 140: upper: SLIDE from (-2, -2) to (-3, -1)
turn 140: lower: SLIDE from (-3, -1) to (-4, 0)
turn 141: upper: SLIDE from (-3, -1) to (-4, 0)
turn 141: lower: SLIDE from (-4, 0) to (-4, 1)
turn 142: upper: SLIDE from (-4, 0) to (-4, 1)
turn 142: lower: SWING from (-4, 1) to (-4, 3)
turn 143: upper: SLIDE from (-4, 1) to (-3, 0)
turn 143: lower: SLIDE from (-4, 3) to (-4, 4)
turn 144: upper: SLIDE from (-3, 0) to (-4, 0)
turn 144: lower: SLIDE from (-4, 2) to (-3, 1)
turn 145: upper: SLIDE from (-4, 0) to (-3, -1)
turn 145: lower: THROW symbol s to (-3, -1)
turn 146: upper: THROW symbol p to (1, -3)
turn 146: lower: THROW symbol s to (-4, 0)
turn 147: upper: SLIDE from (1, -3) to (0, -2)
turn 147: lower: SWING from (-4, 0) to (-2, -2)
turn 148: upper: SLIDE from (0, -2) to (-1, -1)
turn 148: lower: SLIDE from (-2, -2) to (-1, -2)
turn 149: upper: SLIDE from (-1, -1) to (-1, 0)
turn 149: lower: SLIDE from (-1, -2) to (-1, -1)
turn 150: upper: SLIDE from (-1, 0) to (-1, 1)
turn 150: lower: SLIDE from (-1, -1) to (-1, 0)
turn 151: upper: SLIDE from (-1, 1) to (0, 0)
turn 151: lower: THROW symbol s to (0, 1)
turn 152: upper: SLIDE from (0, 0) to (1, -1)
turn 152: lower: SLIDE from (-1, 0) to (-1, 1)
turn 153: upper: SLIDE from (1, -1) to (0, -1)
turn 153: lower: SLIDE from (-1, 1) to (0, 0)
turn 154: upper: SLIDE from (0, -1) to (-1, 0)
turn 154: lower: THROW symbol s to (-1, -1)
turn 155: upper: SLIDE from (-1, 0) to (0, -1)
turn 155: lower: SLIDE from (-3, 1) to (-2, 1)
turn 156: upper: SLIDE from (0, -1) to (1, -2)
turn 156: lower: SLIDE from (0, 0) to (1, -1)
turn 157: upper: SLIDE from (1, -2) to (1, -3)
turn 157: lower: SLIDE from (1, -1) to (1, -2)
turn 158: upper: SLIDE from (1, -3) to (0, -3)
turn 158: lower: SLIDE from (1, -2) to (1, -3)
turn 159: upper: SLIDE from (0, -3) to (-1, -3)
turn 159: lower: SLIDE from (1, -3) to (0, -3)
turn 160: upper: THROW symbol p to (3, 0)
turn 160: lower: SLIDE from (-3, -1) to (-2, -2)
turn 161: upper: SLIDE from (-1, -3) to (0, -4)
turn 161: lower: SLIDE from (0, -3) to (0, -4)
turn 162: upper: SLIDE from (3, 0) to (2, 0)
turn 162: lower: SLIDE from (0, 1) to (1, 1)
turn 163: upper: SLIDE from (2, 0) to (2, -1)
turn 163: lower: SLIDE from (1, 1) to (2, 0)
turn 164: upper: SLIDE from (2, -1) to (1, -1)
turn 164: lower: SLIDE from (-1, -1) to (0, -1)
turn 165: upper: SLIDE from (1, -1) to (2, -2)
turn 165: lower: SLIDE from (2, 0) to (2, -1)
turn 166: upper: SLIDE from (2, -2) to (2, -3)
turn 166: lower: SLIDE from (2, -1) to (2, -2)
turn 167: upper: SLIDE from (2, -3) to (1, -3)
turn 167: lower: SLIDE from (2, -2) to (2, -3)
turn 168: upper: THROW symbol p to (4, -1)
turn 168: lower: SLIDE from (0, -4) to (1, -4)
turn 169: upper: SLIDE from (1, -3) to (0, -3)
turn 169: lower: SLIDE from (2, -3) to (2, -4)
turn 170: upper: SLIDE from (0, -3) to (1, -3)
turn 170: lower: SLIDE from (-2, -2) to (-1, -3)
turn 171: upper: SLIDE from (1, -3) to (1, -2)
turn 171: lower: SLIDE from (0, -1) to (0, -2)
turn 172: upper: SLIDE from (1, -2) to (2, -2)
turn 172: lower: SLIDE from (0, -2) to (0, -1)
turn 173: upper: SLIDE from (4, -1) to (3, -1)
turn 173: lower: SLIDE from (0, -1) to (1, -1)
turn 174: upper: SLIDE from (2, -2) to (3, -3)
turn 174: lower: SLIDE from (1, -1) to (1, -2)
turn 175: upper: SLIDE from (3, -1) to (2, -1)
turn 175: lower: SWING from (1, -4) to (3, -4)
turn 176: upper: SLIDE from (3, -3) to (3, -2)
turn 176: lower: SLIDE from (1, -2) to (2, -2)
turn 177: upper: SLIDE from (2, -1) to (2, -2)
turn 177: lower: SLIDE from (2, -2) to (2, -1)
turn 178: upper: SLIDE from (2, -2) to (2, -1)
turn 178: lower: SLIDE from (2, -1) to (3, -2)
turn 179: upper: SLIDE from (2, -1) to (2, -2)
turn 179: lower: SLIDE from (3, -2) to (2, -1)
turn 180: upper: SLIDE from (2, -2) to (1, -2)
turn 180: lower: SLIDE from (3, -4) to (2, -3)
turn 181: upper: SLIDE from (1, -2) to (0, -1)
turn 181: lower: SWING from (2, -4) to (1, -2)
turn 182: upper: SLIDE from (0, -1) to (0, 0)
turn 182: lower: SLIDE from (-2, 1) to (-1, 0)
turn 183: upper: THROW symbol r to (-2, 3)
turn 183: lower: SLIDE from (2, -1) to (1, 0)
turn 184: upper: THROW symbol s to (-3, 4)
turn 184: lower: SLIDE from (-1, 0) to (0, 0)
turn 185: upper: THROW symbol p to (-4, 4)
turn 185: lower: SLIDE from (0, 0) to (1, -1)
turn 186: upper: SWING from (-4, 4) to (-2, 4)
turn 186: lower: SLIDE from (1, 0) to (2, 0)
turn 187: upper: SWING from (-3, 4) to (-1, 4)
turn 187: lower: SLIDE from (2, 0) to (2, 1)
turn 188: upper: SLIDE from (-2, 4) to (-2, 3)
turn 188: lower: SLIDE from (2, 1) to (1, 2)
draw: both players have an invincible token
